timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-25T20:15:10,codecarbon,c5897c97-e1f4-4dc2-8eab-c60c1c295e9f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.610365720000118,9.810687681097918e-07,3.758357538152728e-07,42.5,0.0,2.483031749725342,3.081527017361307e-05,0,1.8000479151433076e-06,3.2615318088756376e-05,Norway,NOR,,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.4,2.8.3,16,AMD Ryzen 7 6800HS Creator Edition,,,,,6.621417999267578,machine,N,1.0
2025-03-25T20:19:40,codecarbon,452021ae-eea2-4d1f-a69c-01691d32e5c7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6953838640001777,2.612936237554796e-07,3.7575451097239257e-07,42.5,0.0,2.483031749725342,8.207429763896497e-06,0,4.791933662723714e-07,8.686623130168868e-06,Norway,NOR,,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.4,2.8.3,16,AMD Ryzen 7 6800HS Creator Edition,,,,,6.621417999267578,machine,N,1.0
2025-03-25T20:20:54,codecarbon,5eb20a32-3e74-4f76-853e-79b4663f5385,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7141934940000283,2.683838845261508e-07,3.757859554600482e-07,42.5,0.0,2.483031749725342,8.430110993053733e-06,0,4.92225593586919e-07,8.922336586640651e-06,Norway,NOR,,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.4,2.8.3,16,AMD Ryzen 7 6800HS Creator Edition,,,,,6.621417999267578,machine,N,1.0
2025-03-25T20:22:23,codecarbon,0bc0571e-e536-4af9-a380-eb956c04fb99,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7498992420005379,2.8179270349520955e-07,3.7577408765404166e-07,42.5,0.0,2.483031749725342,8.851284906948347e-06,0,5.168235869083549e-07,9.368108493856701e-06,Norway,NOR,,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.10.4,2.8.3,16,AMD Ryzen 7 6800HS Creator Edition,,,,,6.621417999267578,machine,N,1.0
